projectid,siteid,estuaryname,stationno,samplecollectiondate,surveytype,netreplicate,scientificname,commonname,status,replicate,length_mm,lengthnotes,identificationnotes,length_category,h2otemp,do_mgl,do_percent,salinity,conductivity
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Atherinops affinis,topsmelt silverside,native,6.0,37.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Atherinops affinis,topsmelt silverside,native,7.0,33.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Atherinops affinis,topsmelt silverside,native,8.0,37.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Atherinops affinis,topsmelt silverside,native,9.0,31.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Atherinops affinis,topsmelt silverside,native,10.0,43.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Engraulis mordax,Californian anchovy,native,1.0,51.0,,,Medium,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,1.0,48.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,2.0,53.0,,,Medium,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,3.0,51.0,,,Medium,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,4.0,48.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,5.0,43.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,6.0,56.0,,,Medium,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,7.0,54.0,,,Medium,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,8.0,42.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,9.0,52.0,,,Medium,19.25,6.24,78.225,23.3425,32353.0
EMPA ,CC-MOR,Morro Bay,3,10/16/2024,beach seine ,3,Fundulus parvipinnis,California killifish,native,10.0,43.0,,,Small,19.25,6.24,78.225,23.3425,32353.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,1.0,56.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,2.0,62.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,3.0,37.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,4.0,67.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,5.0,58.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,6.0,56.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,7.0,49.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,8.0,73.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,9.0,65.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,10.0,63.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,1.0,42.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,1.0,76.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,2.0,47.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,3.0,59.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,4.0,76.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,5.0,62.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,6.0,76.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,7.0,75.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,8.0,66.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,9.0,56.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,10.0,69.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,1.0,32.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,2.0,39.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,3.0,42.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,1.0,37.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,2.0,36.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,3.0,28.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,4.0,39.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,5.0,23.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,6.0,41.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,7.0,35.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,8.0,37.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,9.0,34.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Clevelandia ios,arrow goby,Native,10.0,27.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,1,10/7/2024,Beach seine,3,Metacarcinus magister,dungeness crab,Native,1.0,20.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,1.0,57.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,2.0,59.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,3.0,60.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,4.0,49.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,5.0,59.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,6.0,57.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,7.0,51.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,8.0,55.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,9.0,63.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,10.0,59.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,1.0,37.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,2.0,34.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,3.0,38.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,4.0,37.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,5.0,43.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,6.0,31.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,7.0,36.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,8.0,37.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,9.0,38.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,10.0,36.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,1.0,29.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,2.0,25.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,3.0,26.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,4.0,20.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,5.0,28.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,6.0,26.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,1.0,64.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,2.0,61.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,3.0,56.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,4.0,43.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,5.0,46.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,6.0,66.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,7.0,48.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,8.0,64.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,9.0,67.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Atherinops affinis,topsmelt silverside,Native,10.0,59.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,2,Clevelandia ios,arrow goby,Native,1.0,44.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,1.0,52.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,2.0,60.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,3.0,53.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,4.0,53.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,5.0,52.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,6.0,56.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,7.0,43.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,8.0,55.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,9.0,55.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Atherinops affinis,topsmelt silverside,Native,10.0,56.0,,,Medium,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Gasterosteus aculeatus,threespine stickleback,Native,1.0,21.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,1.0,28.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,2.0,26.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,3.0,21.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,4.0,29.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,5.0,32.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,6.0,24.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,7.0,28.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,8.0,24.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,9.0,25.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,2,10/7/2024,Beach seine,3,Hemigrapsus oregonensis,yellow shore crab,Native,10.0,21.0,,,Small,17.245454545454546,9.057272727272727,114.71818181818183,32.61,42379.0
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,1.0,34.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,2.0,36.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,3.0,34.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,4.0,43.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,5.0,31.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,6.0,36.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,7.0,35.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,8.0,37.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,9.0,39.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Clevelandia ios,arrow goby,Native,10.0,33.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,1.0,98.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,2.0,44.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Atherinops affinis,topsmelt silverside,Native,3.0,98.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Syngnathus leptorhynchus,bay pipefish,Native,1.0,96.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Syngnathus leptorhynchus,bay pipefish,Native,2.0,49.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Syngnathus leptorhynchus,bay pipefish,Native,3.0,134.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Platichthys stellatus,starry flounder,Native,1.0,127.0,,,Large,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,leptocottus armatus,Pacific staghorn sculpin ,Native,1.0,94.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Metacarcinus magister,dungeness crab,Native,2.0,30.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Metacarcinus magister,dungeness crab,Native,3.0,90.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Metacarcinus magister,dungeness crab,Native,4.0,70.0,,,Medium,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Metacarcinus magister,dungeness crab,Native,5.0,29.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,1.0,33.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,2.0,30.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
EMPA,CC-PAJ,Pajaro River,3,10/8/2024,Beach seine,1,Hemigrapsus oregonensis,yellow shore crab,Native,3.0,29.0,,,Small,17.566666666666666,9.801666666666668,121.89999999999999,30.88,40634.833333333336
